Algorithm,Instance,MetricName,ExecutionId,MetricValue
nnUNet3D,P47T1,DSC,10,0.8096830705526358
nnUNet3D,P47T1,IoU,10,0.6802247792346803
nnUNet3D,P47T2,DSC,10,0.711197046932677
nnUNet3D,P47T2,IoU,10,0.5518276050190943
nnUNet3D,P48T1,DSC,10,0.8585180493983534
nnUNet3D,P48T1,IoU,10,0.7521083000443852
nnUNet3D,P49T1,DSC,10,0.6821428571428572
nnUNet3D,P49T1,IoU,10,0.5176151761517616
nnUNet3D,P50T1,DSC,10,0.8021021256569143
nnUNet3D,P50T1,IoU,10,0.6695914091147197
nnUNet3D,P51T1,DSC,10,0.8295319226893836
nnUNet3D,P51T1,IoU,10,0.7087181092502739
nnUNet3D,P52T1,DSC,10,0.8385145520353017
nnUNet3D,P52T1,IoU,10,0.7219328950738496
nnUNet3D,P53T1,DSC,10,0.5809754016778046
nnUNet3D,P53T1,IoU,10,0.4094188376753507
nnUNet3D,P53T2,DSC,10,0.6741268226517464
nnUNet3D,P53T2,IoU,10,0.5084398976982097
nnUNet2D,GlobalV,DSC,11,0.7359893082119793
nnUNet2D,GlobalV,IoU,11,0.5936916430836097
nnUNet2D,GlovalT,DSC,11,0.6621470029526422
nnUNet2D,GlovalT,IoU,11,0.5084511193335579
nnUNet2D,P47T1,DSC,11,0.7735697018533441
nnUNet2D,P47T1,IoU,11,0.6307490144546649
nnUNet2D,P47T2,DSC,11,0.4380855397148676
nnUNet2D,P47T2,IoU,11,0.2804798539574912
nnUNet2D,P48T1,DSC,11,0.6862745098039216
nnUNet2D,P48T1,IoU,11,0.5223880597014925
nnUNet2D,P49T1,DSC,11,0.67254543499301
nnUNet2D,P49T1,IoU,11,0.5066429034348672
nnUNet2D,P50T1,DSC,11,0.6126142764798227
nnUNet2D,P50T1,IoU,11,0.4415601703940362
nnUNet2D,P51T1,DSC,11,0.805921052631579
nnUNet2D,P51T1,IoU,11,0.6749311294765841
nnUNet2D,P52T1,DSC,11,0.8478781284004353
nnUNet2D,P52T1,IoU,11,0.735927465054779
nnUNet2D,P53T1,DSC,11,0.5120245608050487
nnUNet2D,P53T1,IoU,11,0.3441082072443833
nnUNet2D,P53T2,DSC,11,0.6104098218917516
nnUNet2D,P53T2,IoU,11,0.4392732702837232
nnUNet2D,GlobalV,DSC,12,0.5600964124007151
nnUNet2D,GlobalV,IoU,12,0.413868970952907
nnUNet2D,GlovalT,DSC,12,0.7107267246214306
nnUNet2D,GlovalT,IoU,12,0.556153726350585
nnUNet2D,P47T1,DSC,12,0.7574808629088379
nnUNet2D,P47T1,IoU,12,0.6096331559787175
nnUNet2D,P47T2,DSC,12,0.6538461538461539
nnUNet2D,P47T2,IoU,12,0.4857142857142857
nnUNet2D,P48T1,DSC,12,0.7444396613574401
nnUNet2D,P48T1,IoU,12,0.5929142857142857
nnUNet2D,P49T1,DSC,12,0.7047239970671415
nnUNet2D,P49T1,IoU,12,0.5440724567362122
nnUNet2D,P50T1,DSC,12,0.6766482794851589
nnUNet2D,P50T1,IoU,12,0.5113140134974196
nnUNet2D,P51T1,DSC,12,0.7627118644067796
nnUNet2D,P51T1,IoU,12,0.6164383561643836
nnUNet2D,P52T1,DSC,12,0.85020964360587
nnUNet2D,P52T1,IoU,12,0.7394475339593399
nnUNet2D,P53T1,DSC,12,0.6055941986088501
nnUNet2D,P53T1,IoU,12,0.4343026958182976
nnUNet2D,P53T2,DSC,12,0.640885860306644
nnUNet2D,P53T2,IoU,12,0.4715467535723239
